"Time","emqx-0","emqx-1","emqx-2"
2023-06-27 15:33:30,7.43,16.7,6.01
2023-06-27 15:33:45,7.43,16.7,6.01
2023-06-27 15:34:00,7.43,16.7,6.01
2023-06-27 15:34:15,7.43,16.7,6.01
2023-06-27 15:34:30,7.43,16.7,6.01
2023-06-27 15:34:45,7.43,16.7,6.02
2023-06-27 15:35:00,7.43,16.7,6.02
2023-06-27 15:35:15,7.43,16.7,6.02
2023-06-27 15:35:30,7.43,16.7,6.02
2023-06-27 15:35:45,7.43,16.7,6.02
2023-06-27 15:36:00,7.43,16.7,6.02
2023-06-27 15:36:15,7.43,16.7,6.02
2023-06-27 15:36:30,7.44,16.7,6.02
2023-06-27 15:36:45,7.44,16.7,6.02
2023-06-27 15:37:00,7.44,16.7,6.02
2023-06-27 15:37:15,7.44,16.7,6.02
2023-06-27 15:37:30,7.44,16.7,6.02
2023-06-27 15:37:45,7.44,16.7,6.02
2023-06-27 15:38:00,7.44,16.7,6.02
2023-06-27 15:38:15,7.44,16.7,6.02

