"Time","emqx-3","emqx-0","emqx-2","emqx-1"
2023-07-15 16:20:45,5.02,4.84,4.97,4.90
2023-07-15 16:21:00,5.02,4.84,4.97,4.90
2023-07-15 16:21:15,5.02,4.84,4.97,4.90
2023-07-15 16:21:30,5.02,4.84,4.97,4.91
2023-07-15 16:21:45,5.02,4.84,4.97,4.91
2023-07-15 16:22:00,5.03,4.84,4.97,4.91
2023-07-15 16:22:15,5.03,4.85,4.98,4.91
2023-07-15 16:22:30,5.03,4.85,4.98,4.91
2023-07-15 16:22:45,5.03,4.85,4.98,4.91
2023-07-15 16:23:00,5.03,4.85,4.98,4.91
2023-07-15 16:23:15,5.03,4.85,4.98,4.91
2023-07-15 16:23:30,5.03,4.85,4.98,4.92
2023-07-15 16:23:45,5.04,4.86,4.98,4.92
2023-07-15 16:24:00,5.04,4.86,4.99,4.92
2023-07-15 16:24:15,5.04,4.86,4.99,4.92
2023-07-15 16:24:30,5.04,4.86,4.99,4.92
2023-07-15 16:24:45,5.04,4.86,4.99,4.92
2023-07-15 16:25:00,5.04,4.86,4.99,4.93
2023-07-15 16:25:15,5.04,4.86,4.99,4.93
2023-07-15 16:25:30,5.05,4.86,4.99,4.93
2023-07-15 16:25:45,5.05,4.87,4.99,4.93
2023-07-15 16:26:00,5.05,4.87,5.00,4.93
2023-07-15 16:26:15,5.05,4.87,5.00,4.93
2023-07-15 16:26:30,5.05,4.87,5.00,4.93
2023-07-15 16:26:45,5.05,4.87,5.00,4.93
2023-07-15 16:27:00,5.05,4.87,5.00,4.94
2023-07-15 16:27:15,5.05,4.88,5.00,4.94
2023-07-15 16:27:30,5.06,4.88,5.00,4.94
2023-07-15 16:27:45,5.06,4.88,5.00,4.94
2023-07-15 16:28:00,5.06,4.88,5.01,4.94
2023-07-15 16:28:15,5.06,4.88,5.01,4.94
2023-07-15 16:28:30,5.06,4.88,5.01,4.94
2023-07-15 16:28:45,5.06,4.88,5.01,4.94
2023-07-15 16:29:00,5.06,4.88,5.01,4.95
2023-07-15 16:29:15,5.06,4.89,5.01,4.95
2023-07-15 16:29:30,5.07,4.89,5.01,4.95
2023-07-15 16:29:45,5.07,4.89,5.01,4.95
2023-07-15 16:30:00,5.07,4.89,5.02,4.95
2023-07-15 16:30:15,5.07,4.89,5.02,4.95
2023-07-15 16:30:30,5.07,4.89,5.02,4.95
2023-07-15 16:30:45,5.07,4.89,5.02,4.95
2023-07-15 16:31:00,5.07,4.89,5.02,4.96
2023-07-15 16:31:15,5.07,4.89,5.02,4.96
2023-07-15 16:31:30,5.07,4.89,5.02,4.96
2023-07-15 16:31:45,5.07,4.90,5.02,4.96
2023-07-15 16:32:00,5.08,4.90,5.03,4.96
2023-07-15 16:32:15,5.08,4.90,5.03,4.96
2023-07-15 16:32:30,5.08,4.90,5.03,4.96
2023-07-15 16:32:45,5.08,4.90,5.03,4.96
2023-07-15 16:33:00,5.08,4.90,5.03,4.96
2023-07-15 16:33:15,5.08,4.90,5.03,4.96
2023-07-15 16:33:30,5.08,4.90,5.03,4.97
2023-07-15 16:33:45,5.08,4.90,5.03,4.97
2023-07-15 16:34:00,5.08,4.90,5.03,4.97
2023-07-15 16:34:15,5.08,4.90,5.03,4.97
2023-07-15 16:34:30,5.09,4.91,5.04,4.97
2023-07-15 16:34:45,5.09,4.91,5.04,4.97
2023-07-15 16:35:00,5.09,4.91,5.04,4.97
2023-07-15 16:35:15,5.09,4.91,5.04,4.97
2023-07-15 16:35:30,5.09,4.91,5.04,4.97
2023-07-15 16:35:45,5.09,4.91,5.04,4.97
2023-07-15 16:36:00,5.09,4.91,5.04,4.97
2023-07-15 16:36:15,5.09,4.91,5.04,4.98
2023-07-15 16:36:30,5.09,4.91,5.04,4.98
2023-07-15 16:36:45,5.09,4.91,5.04,4.98
2023-07-15 16:37:00,5.09,4.91,5.04,4.98
2023-07-15 16:37:15,5.09,4.91,5.04,4.98
2023-07-15 16:37:30,5.09,4.91,5.04,4.98
2023-07-15 16:37:45,5.09,4.91,5.04,4.98
2023-07-15 16:38:00,5.10,4.91,5.05,4.98
2023-07-15 16:38:15,5.10,4.91,5.05,4.98
2023-07-15 16:38:30,5.10,4.91,5.05,4.98
2023-07-15 16:38:45,5.10,4.91,5.05,4.98
2023-07-15 16:39:00,5.10,4.91,5.05,4.98
2023-07-15 16:39:15,5.10,4.91,5.05,4.98
2023-07-15 16:39:30,5.10,4.92,5.05,4.98
2023-07-15 16:39:45,5.10,4.92,5.05,4.98
2023-07-15 16:40:00,5.10,4.92,5.05,4.98
2023-07-15 16:40:15,5.10,4.92,5.05,4.98
2023-07-15 16:40:30,5.10,4.92,5.05,4.98
2023-07-15 16:40:45,5.10,4.92,5.05,4.98
2023-07-15 16:41:00,5.10,4.92,5.05,4.99
2023-07-15 16:41:15,5.10,4.92,5.05,4.99
2023-07-15 16:41:30,5.10,4.92,5.05,4.99
2023-07-15 16:41:45,5.10,4.92,5.05,4.99
2023-07-15 16:42:00,5.10,4.92,5.05,4.99
2023-07-15 16:42:15,5.10,4.92,5.05,4.99
2023-07-15 16:42:30,5.10,4.92,5.06,4.99
2023-07-15 16:42:45,5.11,4.92,5.06,4.99
2023-07-15 16:43:00,5.11,4.92,5.06,4.99
2023-07-15 16:43:15,5.11,4.92,5.06,4.99
2023-07-15 16:43:30,5.11,4.92,5.06,4.99
2023-07-15 16:43:45,5.11,4.92,5.06,4.99
2023-07-15 16:44:00,5.11,4.92,5.06,4.99
2023-07-15 16:44:15,5.11,4.92,5.06,4.99
2023-07-15 16:44:30,5.11,4.92,5.06,4.99
2023-07-15 16:44:45,5.11,4.92,5.06,4.99
2023-07-15 16:45:00,5.11,4.92,5.06,4.99
2023-07-15 16:45:15,5.11,4.92,5.06,4.99
2023-07-15 16:45:30,5.11,4.92,5.06,4.99
2023-07-15 16:45:45,5.11,4.92,5.06,4.99
2023-07-15 16:46:00,5.11,4.92,5.06,4.99
2023-07-15 16:46:15,5.11,4.92,5.06,4.99
2023-07-15 16:46:30,5.11,4.92,5.06,4.99
2023-07-15 16:46:45,5.11,4.92,5.06,4.99
2023-07-15 16:47:00,5.11,4.92,5.06,4.99
2023-07-15 16:47:15,5.11,4.92,5.06,4.99
2023-07-15 16:47:30,5.11,4.92,5.06,4.99
2023-07-15 16:47:45,5.11,4.92,5.06,4.99
2023-07-15 16:48:00,5.11,4.92,5.06,5.00
2023-07-15 16:48:15,5.11,4.92,5.07,5.00
2023-07-15 16:48:30,5.12,4.92,5.07,5.00
2023-07-15 16:48:45,5.12,4.92,5.07,5.00
2023-07-15 16:49:00,5.12,4.92,5.07,5.00
2023-07-15 16:49:15,5.12,4.92,5.07,5.00
2023-07-15 16:49:30,5.12,4.92,5.07,5.00
2023-07-15 16:49:45,5.12,4.92,5.07,5.00
2023-07-15 16:50:00,5.12,4.92,5.07,5.00
2023-07-15 16:50:15,5.12,4.92,5.07,5.00
2023-07-15 16:50:30,5.12,4.92,5.07,5.00

