"Time","emqx-0","emqx-1","emqx-3","emqx-2"
2023-06-27 14:05:30,7.17,16.6,6.19,5.79
2023-06-27 14:05:45,7.17,16.6,6.19,5.79
2023-06-27 14:06:00,7.17,16.6,6.19,5.79
2023-06-27 14:06:15,7.17,16.6,6.19,5.79
2023-06-27 14:06:30,7.17,16.6,6.19,5.79
2023-06-27 14:06:45,7.17,16.6,6.19,5.79
2023-06-27 14:07:00,7.17,16.6,6.19,5.80
2023-06-27 14:07:15,7.17,16.6,6.19,5.80
2023-06-27 14:07:30,7.18,16.6,6.19,5.80
2023-06-27 14:07:45,7.18,16.6,6.19,5.80
2023-06-27 14:08:00,7.18,16.6,6.19,5.80
2023-06-27 14:08:15,7.18,16.6,6.19,5.80
2023-06-27 14:08:30,7.18,16.6,6.19,5.80
2023-06-27 14:08:45,7.18,16.6,6.19,5.80
2023-06-27 14:09:00,7.18,16.6,6.19,5.80
2023-06-27 14:09:15,7.18,16.6,6.19,5.80
2023-06-27 14:09:30,7.18,16.6,6.19,5.80
2023-06-27 14:09:45,7.18,16.6,6.19,5.80
2023-06-27 14:10:00,7.18,16.6,6.19,5.80
2023-06-27 14:10:15,7.18,16.6,6.19,5.80
2023-06-27 14:10:30,7.18,16.6,6.20,5.80
2023-06-27 14:10:45,7.18,16.6,6.20,5.80
2023-06-27 14:11:00,7.18,16.6,6.20,5.80
2023-06-27 14:11:15,7.18,16.6,6.20,5.80
2023-06-27 14:11:30,7.18,16.6,6.20,5.80
2023-06-27 14:11:45,7.18,16.6,6.20,5.80
2023-06-27 14:12:00,7.18,16.6,6.20,5.81
2023-06-27 14:12:15,7.18,16.6,6.20,5.81
2023-06-27 14:12:30,7.18,16.6,6.20,5.81
2023-06-27 14:12:45,7.19,16.6,6.20,5.81
2023-06-27 14:13:00,7.19,16.6,6.20,5.81
2023-06-27 14:13:15,7.19,16.6,6.20,5.81
2023-06-27 14:13:30,7.19,16.6,6.20,5.81
2023-06-27 14:13:45,7.19,16.6,6.20,5.81
2023-06-27 14:14:00,7.19,16.6,6.20,5.81
2023-06-27 14:14:15,7.19,16.6,6.20,5.81
2023-06-27 14:14:30,7.19,16.6,6.20,5.81
2023-06-27 14:14:45,7.19,16.6,6.20,5.81
2023-06-27 14:15:00,7.19,16.6,6.20,5.81

